paper_id,tsne_x,tsne_y,pca_x,pca_y,true_class
6315,-37.02713,-33.192993,-3.2995982,-1.7958167,30
88872,51.68998,-17.55545,2.7672386,-2.4352903,20
31148,-12.473435,40.13319,-1.226486,0.34638426,27
26202,39.03239,35.429127,10.55835,4.383281,28
158983,-15.270649,-45.06037,-0.75228506,-0.42363173,3
63457,31.11372,3.352372,2.2886906,-0.80240935,8
112462,-27.249792,-31.297638,-2.4760652,-1.0386691,30
34548,52.63982,16.169397,3.0128474,0.87040865,4
70630,8.050978,-3.8114376,-1.7972047,0.06594217,5
119796,-13.150551,-10.852219,-0.9677705,0.19289663,24
123748,-15.910423,10.923152,-1.4512347,1.7600069,24
73498,-23.270256,7.1530294,-2.4368434,1.3827354,24
27649,-35.7668,9.997581,-2.626794,1.9916906,16
118749,30.22932,-29.315107,3.1211228,-1.0721743,39
33608,-27.940962,-27.882008,-2.0324214,-0.9515758,30
7260,-7.8088374,-38.376167,0.44436228,-0.4438885,26
38981,19.516754,-6.2372093,0.854108,-1.5107365,4
70589,-19.01682,-17.225836,-3.2581987,0.09405172,24
163758,35.111057,-37.214783,6.771017,-5.2133093,33
16218,39.157627,-17.604134,0.9243463,-2.2544112,39
73295,41.105236,30.168638,6.1144314,4.291143,28
115510,-9.809165,3.0622,-1.1975133,0.38139942,13
70163,-6.587701,-4.5248246,-1.3414838,0.24209234,24
3565,55.099648,12.553719,4.2209144,0.80112493,28
75659,35.14125,20.137976,3.4633126,2.3180926,28
5119,23.60326,-26.215609,1.7990776,-2.9546685,36
52875,12.509664,27.031446,0.46991932,0.8405037,28
40044,-20.80647,-34.696976,-1.7526263,-2.199686,30
89557,17.581173,-28.449104,1.1006633,-2.1489694,28
123397,31.238747,0.24924032,3.893906,-1.029094,29
115627,-26.359085,11.199501,-1.3503348,2.2792854,1
14342,-44.734394,24.764269,-3.3180723,2.5097203,16
139932,-34.208416,-32.910675,-2.6027699,-1.1688392,30
58447,-8.446463,-24.58153,-0.07539201,-0.4847098,21
5153,-27.856304,-26.830826,-1.6555127,-0.8692878,30
3945,15.739735,-42.95987,-0.8011386,-3.5966861,10
48226,2.0278761,-28.618196,-1.4457752,0.22017974,6
68503,-24.927673,-16.809902,-2.0590088,0.3476752,24
148487,20.528822,29.574825,1.0331258,1.1305337,28
127440,-27.923336,5.5253115,-2.4648485,1.7727785,16
1714,24.805092,-34.19225,0.31149054,-3.2951455,33
52688,30.793455,-1.7117168,1.7467986,-1.4853997,13
6754,-4.1855335,-20.577509,-0.6172094,-0.6141091,3
87536,55.602432,13.982017,4.485958,1.0580323,28
128545,50.35444,-14.081911,1.726709,-1.2255611,20
72170,23.592182,9.784708,2.982389,2.55379,8
5015,-1.7505273,6.8197236,0.15719438,0.6043202,27
103471,20.499933,17.868078,-0.2523278,1.1498791,5
11751,16.263407,-22.799377,0.49504554,-1.5070558,10
93221,-34.364784,28.597437,-0.44964665,0.46657223,27
80943,47.516266,24.925201,4.1687493,3.3644578,28
90905,18.294697,-24.072142,1.6295825,-3.7956421,5
120488,8.346019,-26.854359,-1.3343786,-2.913998,23
3016,8.391319,-42.875618,-0.89513195,-2.9463096,10
60407,-24.739822,12.983847,-2.2915788,1.5417228,16
6579,16.92859,30.836416,1.8766624,3.0775893,16
42671,-48.832912,21.998268,-2.7151937,2.5872862,16
11558,-18.678835,-39.577835,-2.722066,-1.8307765,30
150088,-31.871067,9.073017,-2.8164456,2.0706193,16
114279,-6.3430433,-35.028645,-0.9727938,-0.5696791,24
115656,-38.767094,4.106813,-1.7490816,1.249963,16
14682,55.777927,-5.6247816,1.8944651,-0.83137065,19
23598,-31.612505,-21.71827,-2.3484368,-0.14466095,30
14085,-19.202803,-30.492674,-2.2193313,-0.7841901,23
46740,-41.920628,24.46185,-2.2255054,2.294081,16
35527,35.007027,-7.051483,1.787202,-3.1951954,5
120561,22.893763,-21.205183,2.3337955,-2.798245,36
145156,-38.456448,19.515326,-2.587694,2.2443635,16
168039,-22.171543,7.05244,-2.0915344,1.321302,16
3414,-26.764374,18.134132,-2.7883663,1.8914084,16
56376,-27.480534,14.411445,-1.914855,1.7227197,16
61067,44.30294,-15.608825,0.6043658,-2.4789166,34
32129,55.48261,16.68163,3.5609508,2.526821,28
66108,20.531984,-20.906132,1.4004136,-1.5672829,36
84218,-56.473343,16.48612,-2.5288029,1.0259997,24
129616,55.831573,9.856638,2.3129716,2.291417,28
85117,-0.46860236,16.22206,0.12547684,1.624969,19
875,41.064857,-9.145533,1.8094026,-4.1042047,33
1069,39.846024,-23.973303,2.54944,-3.660113,9
52988,13.776684,6.058672,0.80333793,0.044615567,4
23456,21.83963,0.014434925,1.973668,-1.2764683,8
130582,-45.071407,9.958205,-2.144512,0.67000157,24
87539,24.777163,-29.001015,1.1662582,-1.763545,7
21894,-23.217089,33.915813,-3.4058695,1.8676417,27
153813,9.70734,-40.459,0.8079275,-2.47049,34
163090,24.77096,17.910566,1.6259526,1.8374646,8
96827,12.714172,-11.119897,0.4402957,-0.53467673,4
143506,-30.067514,-28.001373,-1.5557177,-1.6187506,30
36875,-22.292015,-12.443903,-1.0257221,0.46138185,24
163435,21.506784,-4.2510777,1.2680806,-3.5028718,4
168540,-42.908665,-33.761066,-3.9902673,-3.2977293,30
16703,21.347075,-38.186115,0.6412219,-4.788228,22
76496,34.68133,-33.88768,2.756763,-1.8746562,33
93294,-28.578835,-13.344579,-3.2314446,1.0132675,24
100289,-15.07907,9.09677,-1.9050096,1.2031562,5
88520,-42.14331,17.053352,-2.275779,2.533852,16
167553,-20.349764,-12.9515085,-0.8018571,-0.865655,39
30130,-15.6481695,-0.74095345,-1.2634395,1.3546727,24
90088,50.46105,23.6254,7.3143797,2.8715115,28
122982,-43.44227,27.649952,-2.7338648,1.9342887,16
59477,46.74842,-16.45577,1.8648187,-2.0345285,20
44075,47.86693,20.54243,4.7825923,2.2823431,28
125285,-9.188372,21.60326,0.20214486,1.440267,19
80847,-43.615402,13.836771,-1.1137681,1.3641007,1
149218,-6.3979583,-25.240751,-1.7857654,-0.52406114,6
150053,-19.881685,40.735996,-0.9552963,0.6590077,27
76763,-44.358597,-11.083735,-1.4676716,1.642138,25
46522,15.542357,-37.31417,-1.037176,-1.9157732,10
122875,-12.846772,-32.849434,-1.479209,-1.9140706,3
83311,2.0592585,39.833195,-1.201678,1.4172957,16
134873,-38.820103,-25.658737,-2.4654856,-1.187269,30
152760,-11.349374,1.7426312,-1.3133068,0.4789552,24
57938,41.35629,-19.233139,2.117391,-3.0236769,34
17307,15.461958,-40.82329,-0.6161041,-3.0659902,2
54432,12.372049,2.2459788,-1.5265,0.30844045,4
481,-51.81533,8.59127,-2.3458295,0.21198499,38
108338,1.2246685,40.804142,-1.6815474,1.3353744,24
134094,16.891407,-5.657041,0.55442536,-2.275339,4
10883,6.526317,-14.670192,0.42017794,-1.8086426,23
56579,54.248264,14.795643,3.8853855,1.2752483,28
64011,30.154737,3.210535,1.8704327,-1.0309794,19
83141,7.200328,-42.64913,0.27356386,-3.4120376,37
84187,-27.988117,11.757161,-1.9684665,2.102617,16
60829,-37.76598,-24.114555,-2.7053316,-0.8613736,30
108917,28.15569,15.403366,0.9350916,1.2209198,10
56405,-26.165504,4.946231,-2.1662269,1.2630293,16
26896,-22.383299,-35.454544,-0.19176161,-2.2833812,26
90233,29.609283,-7.777065,1.8376626,-3.3377917,5
34882,-50.660633,24.272715,-4.3127756,2.856404,16
166483,-44.46325,-11.776913,-2.050717,0.2173816,30
98274,28.408665,13.481425,2.081007,-0.23485392,26
129414,-21.034767,-5.2871914,-2.5708761,0.9212271,24
99519,2.1274123,-34.523586,2.3649635,-1.4545481,19
83558,7.673784,-13.962546,0.28352296,-2.3342092,5
139610,-26.324139,-0.19980437,-2.2881818,0.879759,24
41114,-1.9054185,-20.758268,-1.1223437,-1.5857852,10
78376,-9.33351,-21.340803,-0.38423216,-1.5636184,26
2609,14.880926,-38.870968,0.6669818,-3.3288162,4
146281,-13.083802,9.441958,-1.935149,0.6872543,5
38978,26.423307,15.902018,2.0145712,2.240343,8
105165,-14.020247,6.702886,-2.2011847,0.96434236,24
36627,19.795128,6.5794344,0.46553898,0.30706415,8
141684,20.834835,8.645731,0.15986478,0.3150128,8
25506,-32.37359,11.748972,-2.019379,1.7692125,13
32575,-23.135342,12.550972,-2.06778,1.2457038,17
24101,-13.066054,9.516406,-1.3775817,0.62246823,5
154155,-40.43912,33.91574,-2.0352414,1.2850349,16
74533,-4.0070996,1.8301479,-1.124534,0.35426265,24
102628,24.726192,-21.057478,2.436225,-2.1868677,36
154534,35.5858,27.714502,4.954153,2.4516842,28
126612,-42.51284,36.445663,-2.527288,1.7186823,16
119487,-44.05118,-2.8268197,-1.8852582,1.3809087,30
110157,0.7945868,-3.1836524,0.99502075,-0.9336441,24
84797,-43.61204,37.69072,-1.5426868,0.3830734,20
104571,-47.931923,19.077606,-3.7436628,2.2644708,16
131880,48.191475,-12.266202,0.7378658,-3.037229,34
9669,-16.15012,-40.048042,-1.4613668,-2.021941,3
97766,14.49378,-41.832283,-0.36797607,-3.445299,5
120440,16.414959,-23.84678,0.039735317,-2.707354,36
166248,-4.99301,30.667116,-0.52865344,-0.47374994,24
44529,32.447243,29.550327,2.5101104,2.8142939,28
89728,42.555435,2.1211793,2.1444035,-1.3957989,39
58209,22.965101,-39.65402,0.85252345,-4.180077,2
55950,-7.553559,-41.8566,0.5085933,-2.3037043,26
38251,-39.3305,28.990528,-1.5415393,1.503,27
113285,6.5497203,-16.472174,0.74416935,-0.8882207,10
60763,42.83674,-12.148291,2.7860193,-3.246876,34
140217,-35.374992,32.83495,-2.1507301,2.145223,27
28119,11.624321,-29.860317,-0.9964118,-1.1109903,23
12321,-35.430183,35.642036,-2.0423892,2.057861,16
75544,3.1880364,4.0141573,0.95955026,-1.2605014,24
128542,21.360792,30.839588,2.6685982,2.464943,28
33987,30.306957,18.70139,4.5356197,0.4757383,8
123322,46.449345,16.900372,3.916431,0.570578,4
112624,3.3077736,4.1508746,0.4901073,-0.8803815,24
129382,-28.770695,24.01033,-2.2836483,4.00923,16
22351,-32.350117,-19.4342,-2.5200748,-0.44273323,30
106263,18.027367,32.153755,2.697464,3.0538964,28
158319,-19.17609,10.413034,-1.9466171,1.1427169,24
132163,-53.221767,30.629637,-4.555317,4.5298085,27
51431,-41.026043,36.525356,-2.3965259,0.97330105,16
153010,19.085802,-4.6584635,0.8679055,-0.9376312,4
151807,13.605988,-42.804173,-0.0813216,-4.477871,2
71016,-22.635118,1.4311258,-2.316665,0.4656649,24
76903,51.524178,12.0831995,3.676526,0.38903722,28
167796,26.923847,-40.45743,2.497593,-6.420277,2
146943,-25.876146,-43.129803,-0.84785783,-2.3938909,38
147007,40.10638,-24.823473,3.099947,-4.5234756,39
18142,26.767605,28.5786,2.925056,2.263349,28
132750,42.506947,28.58207,5.914124,3.376348,28
69337,26.254564,16.005842,1.8699023,2.0516033,28
102321,7.416675,-25.42261,-0.50500613,-2.3196573,23
102911,-51.03104,25.938341,-4.288772,3.208146,16
153503,-13.191634,-31.292467,-2.783815,-2.3646746,3
78069,-21.907686,-26.617945,-1.2123203,-0.99755794,24
47015,34.75628,-16.37355,1.8562776,-0.76692134,24
49677,33.053226,21.540947,3.690312,2.241518,28
167250,28.21528,2.51367,2.6753855,0.6653675,8
151101,20.619606,9.090277,-0.16790605,1.136924,21
12194,2.6753294,-5.502532,0.9892465,0.35610637,24
81267,16.400852,-4.754487,-0.24842656,-1.4620011,37
77419,-19.658901,-6.4203825,-1.7863758,0.30457678,24
4168,40.895615,-20.126862,1.8170832,-3.0993214,39
26241,-43.409634,-10.1713,-1.6336378,1.2584538,25
45112,-22.046267,40.690372,-1.7007529,-0.2988475,27
52037,29.453672,-37.926315,1.6780161,-3.6080382,2
56535,-44.533493,-11.946809,-2.3364704,0.10953599,30
32288,-21.61092,-41.717884,-0.905388,-0.8746341,26
146588,27.16319,-39.196697,1.7273175,-4.1736445,22
17991,2.879018,40.08683,-1.0514059,0.9289284,24
99117,10.278986,-40.904213,0.73477495,-3.7107756,2
29760,-27.686266,-3.2433777,-2.0594811,0.15152365,24
150447,15.999773,-2.6773381,-0.5552409,0.73762554,5
117971,21.887796,33.68585,4.4082665,2.295724,28
3123,39.56635,-30.449612,1.3201603,-5.195264,9
121162,39.7059,-31.089375,2.0831661,-6.8093185,2
6972,-25.163694,9.574467,-1.7421784,1.6967309,16
144432,40.94976,23.264143,3.5302196,2.3225245,28
145827,-8.999929,-43.984905,0.50508416,-0.55217093,26
25985,38.84298,25.461977,3.9052987,3.00141,28
128999,6.084892,-26.52546,-0.17711675,-2.0218608,23
162112,-28.076195,-13.642556,-2.1906626,0.5179392,24
115049,-45.605057,3.8915844,-2.589109,-0.066791296,30
22311,-31.876492,-19.921234,-2.2998314,-0.28556317,30
20269,-44.405293,9.2834215,-1.8294139,1.2123048,16
136069,-1.5985519,-22.391418,-2.0332906,-1.3100715,6
9410,-2.096119,13.7593,0.051763415,0.017961979,0
78003,-31.567623,-3.492921,-2.427804,1.3838578,24
2841,5.3513975,-14.381966,-1.9221108,-1.1260328,13
150755,-30.756105,-22.346653,-2.4049292,0.023336709,30
32884,-46.901066,17.944828,-3.5723443,1.951062,16
63132,17.491306,-18.22372,-0.36165404,-2.1343641,36
84576,-39.15846,-30.447262,-2.6543756,-2.0627215,30
61782,4.643829,8.807732,0.098446965,0.15428513,34
124617,19.78984,4.28322,0.27386713,0.017659962,8
77295,-25.812471,-36.097515,-1.6649871,-1.4603283,31
40919,10.335849,27.903465,-0.8521674,1.7112784,24
40201,6.46432,1.4599264,0.47560835,-1.1614819,5
113422,51.672646,18.284088,6.1158876,2.4496245,28
131542,42.699806,13.242364,1.385564,0.794953,28
24784,56.102135,17.914858,2.663422,2.3342078,28
50158,6.9319706,-16.933126,-1.1746154,-1.3911686,13
88527,-42.063744,-10.651956,-2.483161,1.3770556,25
42097,-30.063034,0.92612666,-4.153453,2.8698764,16
111620,49.15498,23.041485,6.588275,2.92314,28
28542,-45.161938,-11.312973,-1.7262647,1.5300276,25
15215,-14.92368,3.8805325,-2.0540373,1.04669,24
35614,-11.134865,6.5316014,-0.40924138,0.66751516,24
42524,-37.03356,-14.479235,0.36789358,0.44859934,30
80234,25.456114,19.6529,1.4217016,1.1379637,19
8569,33.90306,-3.7201304,1.9747881,-0.96294886,8
81294,11.246921,-10.612979,0.6020014,-1.2550497,4
81811,22.816881,-15.892137,0.42199838,-1.1663253,36
154808,-44.82551,29.449512,-3.2579226,2.131691,16
50318,-43.759144,19.863417,-3.2518663,2.6858392,16
131941,20.817326,-21.980938,1.3450924,-2.2298243,36
88026,10.619701,-8.847023,-0.9474982,-0.48509067,24
107468,-22.887226,6.0263863,-2.0940957,1.7063699,13
40267,-30.813284,-27.460453,-1.8873419,-1.5191598,30
76055,38.656845,30.672571,5.0567017,4.36485,28
39888,23.861958,-35.400303,0.9076518,-1.2732892,2
73455,33.385593,-10.748578,-0.27533555,-2.1325574,34
145526,-41.944122,21.801613,-2.8693366,2.399057,16
138308,-26.904387,-20.54668,-1.9610653,-0.91506714,23
75092,-52.195633,11.37232,-3.8232007,1.9554214,16
49992,-41.961903,-34.68333,-4.164625,-2.7517967,30
68700,-21.053751,36.586884,-1.241396,-0.12526852,11
164826,-32.908356,-18.980438,-2.8501816,-0.6151907,30
38386,-12.231308,-11.317799,-1.269213,-0.07801485,24
113813,-7.8651495,7.8500676,-0.83613163,0.21743345,10
165298,46.04733,-6.862848,1.4205066,-1.447228,9
126975,2.346436,26.449833,0.6798097,0.36876103,19
1970,19.824242,-34.67074,-0.7081624,-2.4865892,22
111626,-26.042158,3.493108,-2.3807216,1.3784497,16
19057,31.566269,29.04631,2.643968,2.6693907,28
157151,6.051695,2.6100423,0.17229462,-1.9174747,32
72256,-28.956673,-28.658802,-1.9155527,-2.074953,31
126651,-5.3025904,-4.221166,-1.0721608,0.59376705,24
46797,-45.712997,5.114893,-2.8248346,0.80609083,16
136107,-34.171097,11.694775,-2.9573221,2.0099277,16
162789,-47.820232,21.27294,-2.2561219,2.285187,16
89222,40.203003,-9.182268,0.5744275,-2.7057164,34
61315,-29.960373,-32.072105,-2.105851,-0.9632377,30
115722,-17.123644,41.0963,-0.6549422,-0.16071367,27
40987,57.485027,11.344905,3.9675593,1.7115707,28
132983,-10.143471,30.48933,-1.8782471,-0.017329931,24
132014,-26.29037,-43.04182,-0.7740142,-1.8809912,38
165400,-3.8707585,9.593819,-1.2096575,0.99644387,7
17832,-23.240772,18.32179,-0.74886465,1.1546048,16
16986,-41.4214,31.506395,-3.927575,2.8885949,27
15059,57.80116,12.742149,5.6737146,1.4548086,28
156665,-31.538033,24.505867,-1.3170441,3.2845669,16
50981,-51.727642,11.759445,-4.207672,2.209351,16
147981,-10.669414,-18.107384,-1.9758484,-3.3065007,10
84755,23.344378,-20.963453,2.0829701,-2.9278455,36
121768,44.325825,27.512777,5.389108,2.7983322,28
9193,4.1553073,15.547639,-0.31916416,-1.6518207,20
57261,25.075972,-13.938432,0.3916874,-1.6396177,39
123700,8.973701,-40.734955,-0.6617257,-2.7884037,37
74793,25.03168,-41.103745,1.4679269,-4.877386,2
151795,37.853134,25.655088,4.1679373,3.0986087,28
37050,-29.851618,12.12553,-2.4804797,1.8759878,16
63329,16.323288,-33.411526,-0.1800729,-2.568738,22
117873,32.874737,2.5945396,2.7350268,-0.9323084,39
141603,-15.836887,15.82224,-1.1506512,0.02281177,4
168396,12.613351,16.317303,0.9135281,0.0067365766,4
131559,36.00228,-22.902576,1.475968,-0.7020727,28
62435,-18.580894,18.954218,-0.8331851,0.8376612,16
72257,-32.736973,16.94171,-3.218638,1.5439126,16
119106,13.854715,13.878508,0.56521034,0.6517341,4
28808,-21.39001,5.331817,-1.9721696,1.3577745,24
75378,-32.154415,13.293777,-2.1593914,1.9780803,16
17222,-11.600263,31.043129,-1.7431147,0.12950712,24
141149,-32.90157,17.355497,-3.6995392,2.1539907,16
166804,45.46188,-11.674243,0.16485739,-2.8386836,10
78939,-43.334545,36.639828,-2.9586325,2.0438933,16
16096,-44.595993,23.627907,-3.206065,2.542165,16
134059,-13.965494,30.662573,-1.6476089,0.85518,27
119470,31.507404,17.042353,2.3133636,1.4620035,19
3027,-2.7162073,29.887714,0.3964975,1.2063718,19
125214,-25.977766,-36.63293,-1.6943462,-0.9717892,38
9467,11.187876,-11.669069,0.84592855,-0.61749953,24
135557,44.519165,26.9905,5.089761,3.5447607,28
7323,-13.794515,-40.06348,-0.1117239,-1.7502091,3
30962,-23.78798,38.306114,-3.9309578,2.0869923,27
104786,-40.768322,-9.083298,-0.23653495,2.3767712,25
48763,-6.5047665,7.7307673,-0.536289,-0.20219994,13
146230,36.008095,-27.355986,0.73086584,-2.639994,2
107636,-1.4492607,-8.77085,1.0562359,-2.1910949,34
71010,-19.258944,10.290202,-2.0208497,1.3262289,16
39597,13.99572,-37.758533,-0.9765062,-3.3875744,22
120680,51.895958,22.088419,6.8135853,2.1179798,28
51490,3.2886453,-23.85724,-0.378039,-0.50802773,38
107013,-23.081167,5.981125,-2.2506804,1.683033,16
42802,1.7871859,-25.789854,0.44584358,-0.5232002,9
68777,-28.68636,13.693264,-2.6750374,1.9122243,16
108394,-7.772617,7.8846173,-0.84954023,0.07332003,13
90392,31.571844,20.704412,2.8510504,2.1775312,28
147692,29.052027,31.455315,2.040739,3.0711641,8
76602,-41.226536,-24.977724,-2.158002,-1.302412,30
132652,57.88698,6.99901,2.4069657,0.8604455,28
103147,-3.5854666,-3.5203474,0.19049811,-0.12999034,24
38772,41.693245,-26.51546,4.699314,-3.9181554,39
54196,-19.13591,7.0880723,-1.6480995,1.4616476,24
272,-45.91636,19.092806,-3.4321122,2.4788136,16
110185,-52.568092,25.544134,-4.2101912,3.1206675,16
147879,33.70982,-26.23305,2.2123241,-3.2033947,36
155530,-19.84,38.542057,-1.3427694,0.7129319,27
104982,-32.033154,31.304487,-2.0578842,1.6021317,16
161546,-2.627945,15.114956,0.18586743,1.0634029,7
36477,-11.801503,28.081898,-1.6594335,0.046490252,22
23710,-31.578924,33.76647,-1.5848156,1.8451421,27
112874,-7.430174,-38.04203,0.11183536,-1.167316,26
117403,-37.88628,-25.691875,-1.4079059,-1.4590275,30
84222,-46.472313,19.922876,-3.039104,2.2093554,16
73840,35.958244,-16.611261,1.2387055,-0.9418811,0
349,34.94449,18.76179,4.5744524,2.8328683,8
83865,-29.203527,-30.984917,-1.7711378,-1.0356872,31
66891,-33.39887,18.511576,-3.2619114,2.4115126,16
82496,-34.748325,11.013068,-2.6189256,1.8134964,16
17494,39.775608,26.960527,4.9412384,3.3410745,28
23893,-17.283094,-22.906713,-1.6076043,-2.6693954,10
44370,18.913889,2.2209191,0.47595227,-1.1689198,4
145691,36.995144,6.215514,2.8351502,-0.45872885,8
151893,29.794107,14.305479,2.5326352,0.48318255,8
106599,-52.64177,13.687835,-4.47874,2.0284064,16
16718,10.46182,-25.897411,0.55193186,-2.3281727,23
151985,37.460194,-19.926378,1.7153054,-1.420392,34
32330,-17.473087,-8.729334,-0.6011353,1.3497407,10
138564,29.796574,-17.159225,1.6688133,-3.3060312,34
71368,22.530766,13.085786,0.83901465,1.3692077,21
145119,-3.9753017,-42.690086,2.5050302,-5.581842,34
81286,-7.787304,-40.275204,1.4958216,-0.9564169,26
16917,10.571603,-29.419674,-1.938966,-1.854588,23
120460,14.07048,-39.93995,-0.17200673,-2.4507458,2
125362,-52.23635,30.205551,-5.254556,4.4869504,16
126037,3.0782614,9.8363905,0.5809195,0.060382426,24
87625,-29.647049,25.843931,-2.5018926,3.5403826,16
157761,-2.2734597,-10.100982,-1.5787894,-0.8765505,24
155333,33.44823,27.428078,4.1613617,3.3092113,8
109026,-27.777924,-17.622242,0.38289154,-0.29940844,13
45905,45.805763,31.646587,8.45038,4.5771947,28
167814,-32.009132,19.804716,-2.578823,2.2279058,16
35250,-26.779818,-8.134307,-0.88007355,1.6362746,13
37759,-32.026768,-19.747633,-2.3922987,0.009337246,30
154122,-6.888367,8.822561,-1.930186,0.6767446,13
26492,15.083272,-42.069187,-0.020103693,-3.828872,10
58691,8.64651,-18.492884,-1.0112603,-1.4319654,11
145542,1.5783441,39.547176,-1.2991605,1.0174025,24
126535,22.933195,18.414026,0.22580993,3.2525868,8
108512,28.0455,-21.171068,0.73972285,-3.025025,34
34137,-18.884844,-6.5513997,-1.100823,-0.23023391,10
123345,24.303532,-15.197488,0.4517163,-0.52247566,28
42826,17.759052,3.1524649,-0.26039875,-0.040709496,4
32200,9.07586,-23.90204,-0.45031154,-0.9355065,23
33628,-31.586481,-0.39998344,-2.1632264,2.3167312,16
85633,-15.096527,34.089695,-2.2852943,0.9351895,24
43078,-2.6414359,29.857462,1.314243,1.7810528,19
28648,-51.641644,11.76949,-4.0026946,1.7424071,16
66350,-11.709646,42.087692,1.4791373,0.3500618,19
116417,-32.33746,20.754066,-2.3842793,2.3487334,16
13618,44.586914,0.98584723,3.4870749,-2.6116133,28
111931,-26.054169,-1.0675968,-1.5106816,0.2512355,24
12734,41.816067,-22.645216,1.2375017,-2.9570937,39
69238,15.816674,-42.039,-0.35929728,-4.745498,10
270,-16.967546,7.9145503,-1.7127643,1.0695726,13
148161,30.641365,-35.263813,0.8896619,-3.4918654,33
93974,33.344585,-38.477856,3.5569105,-4.228896,33
128546,22.424252,7.003963,1.3275472,-0.77509516,8
142901,1.5686325,37.94961,-1.0719813,0.8298094,16
72486,50.52541,-21.267448,3.7342625,-5.488439,34
34109,-9.598021,-17.329311,-0.73488414,-2.179187,10
154647,3.240396,38.86877,-0.94877684,0.63142145,24
8473,-10.0865755,20.775192,-1.4667757,1.2442799,27
159703,10.148892,-2.1767247,-0.8759459,-0.28905666,5
156073,-33.902027,-30.010017,-2.8512614,-1.2257605,30
2992,-36.80115,4.811319,-1.8432845,1.3089192,16
160365,-41.18404,-31.038774,-3.0382657,-0.75003725,30
124340,-25.162273,-43.448273,-0.73076755,-1.9862704,38
33979,9.552874,-8.5202,0.8439373,0.2008842,4
151823,-40.559174,28.236645,-2.518608,2.1658103,16
6059,24.590048,-26.953825,4.188832,-4.0259743,36
28413,-6.8496485,-3.2109833,-1.3789434,0.0814088,24
142141,-1.900074,-23.794655,-1.0529974,-1.2422678,37
104311,16.52581,-4.191319,0.18034446,-0.07229447,4
81316,-5.574227,-12.161607,-1.5130641,-0.08139753,24
116647,24.163942,-20.416468,2.437111,-2.3209586,36
66173,-17.441711,37.51354,-2.1135683,1.4739778,27
42542,18.306768,-42.931374,0.6680385,-4.5529046,2
39894,4.8422856,-46.3981,0.64782655,-2.1643586,31
126989,15.57758,-23.285452,1.6504802,-3.9272082,10
47517,-51.62092,22.018732,-2.9962955,4.1591253,16
130862,21.115034,-32.36286,0.8788961,-2.9422681,5
143524,39.929573,-24.30073,2.7852683,-3.9372976,9
21350,31.183666,3.7292554,3.1008625,0.09213811,19
64917,17.031855,-6.0104504,0.16828597,-2.6987226,4
45045,-2.9418845,-16.083988,-1.192116,-0.1995039,10
31230,-45.873856,15.097027,-2.1663418,1.5727298,16
158437,45.023056,15.259472,6.0349355,1.189534,28
163987,-5.567591,-21.395344,-1.9666758,-1.1465304,6
16981,-23.05799,7.1548796,-2.1026897,1.3139501,24
57946,48.154373,21.95723,4.550225,1.6884351,28
30922,-21.147076,7.644511,-1.6957247,1.4522583,16
165699,24.865736,13.678841,0.8138946,2.096471,13
167086,-30.66791,12.358637,-2.4880214,1.7362988,16
2987,-10.461531,5.602487,-0.18252718,-0.20869833,5
12732,-38.892773,21.618998,-1.8886347,1.5697583,16
62332,-29.175646,16.906313,-2.8054523,2.0929353,16
73266,-1.037438,0.086539716,-0.109705925,-0.095591724,24
101705,-26.299074,-1.009701,-1.7338103,0.3289894,24
32301,-27.017523,11.059593,-1.8855503,2.258487,16
84602,10.503774,-25.805984,-0.56841516,-3.113289,10
168145,1.7230928,9.088991,1.5247341,0.17731088,24
22843,23.972048,-37.580612,0.23517501,-2.840874,2
51615,-20.241161,37.2195,-1.6274781,0.86142313,27
96378,-20.940641,31.232862,-3.392757,1.830049,27
5556,-7.8771114,3.783847,-1.7672081,0.64433473,24
163901,37.208057,-12.381859,-0.5927773,-0.8086867,24
92069,-15.2679205,1.0004656,-1.3992075,1.4902222,24
89078,-10.999369,35.761215,-1.6025348,0.013716817,24
125493,-51.62162,11.759305,-3.9773583,2.0584025,16
106018,-56.48124,23.248392,-4.8322167,4.756028,16
126741,-4.9423447,12.611882,-1.8848596,-0.450517,22
81953,-26.78995,3.3256757,-2.0563917,1.2095637,16
106175,-36.092957,-24.252789,-2.090682,-0.84224683,30
68141,39.6859,24.306107,3.1343517,3.0105379,28
107766,29.595354,2.0281062,1.2685951,-1.8795743,34
17493,-52.53205,23.294289,-4.3772902,3.041316,16
154493,27.791058,-6.4830775,1.1473054,-2.2572508,5
41854,-21.359211,3.789539,-1.6667268,1.1557509,16
152310,7.4407816,-26.742924,-1.3735577,-2.5076928,23
144395,35.72963,10.778536,2.7857866,1.1795832,28
34751,-25.36955,8.4063015,-2.048775,1.6156791,16
138719,-34.834007,31.976513,-2.4013426,2.2902021,27
56594,38.59822,-15.899816,2.599568,-1.8816369,34
149205,47.07871,-22.535751,2.4941502,-4.291364,34
89324,21.398426,-30.46858,1.9000422,-4.1383886,2
94121,43.854702,21.355818,5.0680747,2.5309596,28
30035,20.466257,11.633223,0.8895229,1.7418852,8
29766,51.327843,13.047364,3.9567456,0.44852835,28
74808,-39.520454,-34.367504,-2.9821627,-1.8931327,10
30275,20.511442,-19.404661,0.38148582,-1.5748203,24
93798,-0.7250073,39.111187,-1.8384356,-0.075209916,30
